country,wifecoethnic,oppcoethnic,ethnicpercent,vote
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,1
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,1,0,0.263864147,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.135489196,1
mali,0,0,0.135489196,0
mali,0,0,0.135489196,1
mali,0,0,0.03421236,0
mali,0,0,0.03421236,1
mali,0,0,0.03421236,1
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,1
mali,0,0,0.03421236,1
mali,0,0,0.03421236,0
mali,0,0,0.03421236,1
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,1
mali,0,0,0.03421236,1
mali,0,0,0.03421236,1
mali,0,0,0.03421236,0
mali,0,0,0.03421236,0
mali,0,0,0.03421236,1
mali,0,0,0.03421236,1
mali,0,0,0.03421236,0
mali,0,0,0.03421236,1
mali,0,0,0.027144949,0
mali,0,0,0.027144949,1
mali,0,0,0.027144949,0
mali,0,0,0.027144949,1
mali,0,0,0.027144949,1
mali,0,0,0.027144949,0
mali,0,0,0.027144949,1
mali,0,0,0.027144949,0
mali,0,0,0.027144949,0
mali,0,0,0.027144949,0
mali,0,0,0.027144949,0
mali,0,0,0.027144949,1
mali,0,0,0.027144949,1
mali,0,0,0.027144949,0
mali,0,0,0.008447771,0
mali,0,0,0.008447771,0
mali,0,0,0.008447771,0
mali,0,0,0.008447771,0
mali,0,0,0.008447771,1
mali,0,0,0.008447771,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,0
mali,0,0,0.091182594,1
mali,0,0,0.091182594,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.067328926,0
mali,0,0,0.067328926,1
mali,0,0,0.019110515,1
mali,0,0,0.019110515,1
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,1
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.019110515,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,1
mali,0,0,0.05556916,1
mali,0,0,0.05556916,1
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,1
mali,0,0,0.05556916,0
mali,0,0,0.05556916,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,1
mali,0,0,0.033736685,1
mali,0,0,0.033736685,0
mali,0,0,0.033736685,1
mali,0,0,0.033736685,1
mali,0,0,0.033736685,1
mali,0,0,0.033736685,1
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,1
mali,0,0,0.033736685,0
mali,0,0,0.033736685,1
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.033736685,0
mali,0,0,0.01443617,1
mali,0,0,0.01443617,1
mali,0,0,0.01443617,0
mali,0,0,0.01443617,0
mali,0,0,0.01443617,0
mali,0,0,0.01443617,0
mali,0,0,0.01443617,0
mali,0,0,0.01443617,1
mali,0,0,0.01443617,0
mali,0,0,0.01443617,1
mali,0,0,0.01443617,0
mali,0,0,0.005145104,0
mali,0,0,0.005145104,0
mali,0,0,0.005145104,0
mali,0,0,0.009107864,1
mali,0,0,0.009107864,0
mali,0,0,0.009107864,1
mali,0,0,0.009107864,0
mali,0,0,0.009107864,0
mali,0,0,0.009107864,0
mali,0,0,0.009107864,1
mali,0,0,0.009107864,0
mali,0,0,0.009107864,1
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,1
mali,0,0,0.015830958,0
mali,0,0,0.015830958,1
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,0
mali,0,0,0.015830958,1
mali,0,0,0.005726578,0
mali,0,0,0.005726578,1
mali,0,0,0.004250287,0
mali,0,0,0.004250287,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.015062703,0
mali,0,0,0.022724982,1
mali,0,0,0.022724982,1
mali,0,0,0.022724982,0
mali,0,0,0.022724982,1
mali,0,0,0.022724982,1
mali,0,0,0.022724982,1
mali,0,0,0.022724982,1
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.022724982,1
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.022724982,1
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.022724982,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,0,0,0.004834332,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,1
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,0
mali,1,0,0.318050355,1
mali,0,0,0.006515326,0
mali,0,0,0.006515326,1
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,1
mali,0,0,0.034628142,1
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,1
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.034628142,0
mali,0,0,0.010828875,0
mali,0,0,0.010828875,0
mali,0,0,0.010828875,1
mali,0,0,0.010828875,0
mali,0,0,0.010828875,0
mali,0,0,0.010828875,0
mali,0,0,0.010828875,0
mali,0,0,0.010828875,1
mali,0,0,0.010828875,0
mali,0,0,0.010828875,0
mali,0,0,0.010828875,0
mali,0,0,0.002643229,0
mali,0,0,0.002643229,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,1
mali,0,0,0.072781231,0
mali,0,0,0.072781231,1
mali,0,0,0.072781231,1
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,1
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
mali,0,0,0.072781231,0
