year,state,Asian,Black,Hispanic,Indigenous,White,Female,Male,age20,age3045,age4565,age65,total
1991,IL,2.522186736,13.64890998,7.321694905,0.156313004,76.35089538,52.09624652,47.90375348,29.05646843,44.20384437,19.77278765,6.966899555,9042114
1991,IN,0.689679448,7.223330559,1.628547324,0.20199864,90.25644403,52.22140595,47.77859405,29.20848099,43.75896873,20.15383235,6.878717927,4403495
1991,KS,1.229932066,5.213031333,3.386425755,0.752925376,89.41768547,51.56705935,48.43294065,28.26300962,43.08265054,20.28627666,8.368063177,1927017
1991,KY,0.468931058,6.653664865,0.543443047,0.131052437,92.20290859,52.31880628,47.68119372,29.21180297,43.66695835,20.20608277,6.915155909,2932414
1991,LA,0.942530933,28.47634302,2.229264382,0.396051647,67.95581002,52.70412919,47.29587081,30.76803735,43.87572095,19.24282273,6.113418965,3222812
1991,MA,2.370635218,4.323125601,4.198562608,0.173452061,88.93422451,52.75555157,47.24444843,29.45662204,43.11980708,19.82896043,7.594610449,4849755
1991,MD,2.988436052,23.86923936,2.62512217,0.258063742,70.25913868,52.21901944,47.78098056,28.65973835,47.19941745,18.66911537,5.471728831,3832774
1991,ME,0.505333392,0.359518853,0.467753381,0.434781273,98.2326131,52.00397713,47.99602287,27.02832222,44.81984634,20.62896856,7.52286288,976583
1991,MI,1.109755912,13.0414079,1.96314793,0.535613024,83.35007523,52.12395365,47.87604635,29.1119749,44.62374253,19.85411758,6.410164986,7306021
1991,MN,1.490391523,1.893192939,1.080260073,0.917217928,94.61893754,51.53714604,48.46285396,28.4138391,45.33199504,18.67269151,7.581474347,3424268
1991,MO,0.815709357,9.910625208,1.098249978,0.3606039,87.81481156,52.63793569,47.36206431,27.76185311,43.07305813,21.01820422,8.146884539,4045436
1991,MS,0.461885268,32.67416199,0.550029003,0.266094295,66.04782944,53.10370269,46.89629731,31.13701387,41.65010717,20.01255884,7.20032012,1984259
1991,MT,0.446618597,0.234434455,1.220703755,4.923446025,93.17479717,50.94870174,49.05129826,25.66847679,45.77969611,20.89981555,7.652011557,620216
1991,NC,0.777390684,20.48062188,1.145015523,1.086221425,76.51075049,52.11683705,47.88316295,30.02051417,43.71255249,20.07451565,6.192417687,5410407
1991,ND,0.505484744,0.444565784,0.578424501,3.260488656,95.21103632,50.57536837,49.42463163,28.84461794,41.59481354,20.43576412,9.124804407,490816
